,Date,Close,roe,roa,earningPerShare,bookValuePerShare,assetOnEquity,payableOnEquity
51,2012-03-21,10573.0,0.259,0.017,1415.0,6243.0,13.6,12.6
52,2012-03-22,10573.0,0.259,0.017,1415.0,6243.0,13.6,12.6
53,2012-03-23,10697.0,0.259,0.017,1415.0,6243.0,13.6,12.6
54,2012-03-26,11232.0,0.259,0.017,1415.0,6243.0,13.6,12.6
55,2012-03-27,11232.0,0.259,0.017,1415.0,6243.0,13.6,12.6
56,2012-03-28,11355.0,0.259,0.017,1415.0,6243.0,13.6,12.6
57,2012-03-29,11190.0,0.259,0.017,1415.0,6243.0,13.6,12.6
58,2012-03-30,11730.0,0.259,0.017,1415.0,6243.0,13.6,12.6
59,2012-04-03,12104.0,0.205,0.014,1135.0,6364.0,13.2,12.2
60,2012-04-04,11837.0,0.205,0.014,1135.0,6364.0,13.2,12.2
61,2012-04-05,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
62,2012-04-06,11677.0,0.205,0.014,1135.0,6364.0,13.2,12.2
63,2012-04-09,11784.0,0.205,0.014,1135.0,6364.0,13.2,12.2
64,2012-04-10,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
65,2012-04-11,11784.0,0.205,0.014,1135.0,6364.0,13.2,12.2
66,2012-04-12,12210.0,0.205,0.014,1135.0,6364.0,13.2,12.2
67,2012-04-13,11944.0,0.205,0.014,1135.0,6364.0,13.2,12.2
68,2012-04-16,12157.0,0.205,0.014,1135.0,6364.0,13.2,12.2
69,2012-04-17,12157.0,0.205,0.014,1135.0,6364.0,13.2,12.2
70,2012-04-18,12050.0,0.205,0.014,1135.0,6364.0,13.2,12.2
71,2012-04-19,11944.0,0.205,0.014,1135.0,6364.0,13.2,12.2
72,2012-04-20,12050.0,0.205,0.014,1135.0,6364.0,13.2,12.2
73,2012-04-23,11944.0,0.205,0.014,1135.0,6364.0,13.2,12.2
74,2012-04-24,11837.0,0.205,0.014,1135.0,6364.0,13.2,12.2
75,2012-04-25,11890.0,0.205,0.014,1135.0,6364.0,13.2,12.2
76,2012-04-26,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
77,2012-04-27,11784.0,0.205,0.014,1135.0,6364.0,13.2,12.2
78,2012-05-02,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
79,2012-05-03,11570.0,0.205,0.014,1135.0,6364.0,13.2,12.2
80,2012-05-04,11677.0,0.205,0.014,1135.0,6364.0,13.2,12.2
81,2012-05-07,11784.0,0.205,0.014,1135.0,6364.0,13.2,12.2
82,2012-05-08,11997.0,0.205,0.014,1135.0,6364.0,13.2,12.2
83,2012-05-09,11944.0,0.205,0.014,1135.0,6364.0,13.2,12.2
84,2012-05-10,11997.0,0.205,0.014,1135.0,6364.0,13.2,12.2
85,2012-05-11,11997.0,0.205,0.014,1135.0,6364.0,13.2,12.2
86,2012-05-14,12423.0,0.205,0.014,1135.0,6364.0,13.2,12.2
87,2012-05-15,11837.0,0.205,0.014,1135.0,6364.0,13.2,12.2
88,2012-05-16,11837.0,0.205,0.014,1135.0,6364.0,13.2,12.2
89,2012-05-17,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
90,2012-05-18,11464.0,0.205,0.014,1135.0,6364.0,13.2,12.2
91,2012-05-21,11730.0,0.205,0.014,1135.0,6364.0,13.2,12.2
92,2012-05-22,11410.0,0.205,0.014,1135.0,6364.0,13.2,12.2
93,2012-05-23,11090.0,0.205,0.014,1135.0,6364.0,13.2,12.2
94,2012-05-24,10771.0,0.205,0.014,1135.0,6364.0,13.2,12.2
95,2012-05-25,11304.0,0.205,0.014,1135.0,6364.0,13.2,12.2
96,2012-05-28,11144.0,0.205,0.014,1135.0,6364.0,13.2,12.2
97,2012-05-29,10930.0,0.205,0.014,1135.0,6364.0,13.2,12.2
98,2012-05-30,11037.0,0.205,0.014,1135.0,6364.0,13.2,12.2
99,2012-05-31,10877.0,0.205,0.014,1135.0,6364.0,13.2,12.2
100,2012-06-01,10930.0,0.205,0.014,1135.0,6364.0,13.2,12.2
101,2012-06-04,10611.0,0.205,0.014,1135.0,6364.0,13.2,12.2
102,2012-06-05,10611.0,0.205,0.014,1135.0,6364.0,13.2,12.2
103,2012-06-06,10877.0,0.205,0.014,1135.0,6364.0,13.2,12.2
104,2012-06-07,10930.0,0.205,0.014,1135.0,6364.0,13.2,12.2
105,2012-06-08,10930.0,0.205,0.014,1135.0,6364.0,13.2,12.2
106,2012-06-11,11464.0,0.205,0.014,1135.0,6364.0,13.2,12.2
107,2012-06-12,11517.0,0.205,0.014,1135.0,6364.0,13.2,12.2
108,2012-06-13,11624.0,0.205,0.014,1135.0,6364.0,13.2,12.2
109,2012-06-14,11464.0,0.205,0.014,1135.0,6364.0,13.2,12.2
110,2012-06-15,11357.0,0.205,0.014,1135.0,6364.0,13.2,12.2
111,2012-06-18,11304.0,0.205,0.014,1135.0,6364.0,13.2,12.2
112,2012-06-19,11090.0,0.205,0.014,1135.0,6364.0,13.2,12.2
113,2012-06-20,11090.0,0.205,0.014,1135.0,6364.0,13.2,12.2
114,2012-06-21,11197.0,0.205,0.014,1135.0,6364.0,13.2,12.2
115,2012-06-22,11144.0,0.205,0.014,1135.0,6364.0,13.2,12.2
116,2012-06-25,10930.0,0.205,0.014,1135.0,6364.0,13.2,12.2
117,2012-06-26,10771.0,0.205,0.014,1135.0,6364.0,13.2,12.2
118,2012-06-27,10717.0,0.205,0.014,1135.0,6364.0,13.2,12.2
119,2012-06-28,10717.0,0.205,0.014,1135.0,6364.0,13.2,12.2
120,2012-06-29,10717.0,0.205,0.014,1135.0,6364.0,13.2,12.2
121,2012-07-02,10664.0,0.23,0.015,1370.0,6864.0,13.4,12.4
122,2012-07-03,10611.0,0.23,0.015,1370.0,6864.0,13.4,12.4
123,2012-07-04,10611.0,0.23,0.015,1370.0,6864.0,13.4,12.4
124,2012-07-05,10611.0,0.23,0.015,1370.0,6864.0,13.4,12.4
125,2012-07-06,10664.0,0.23,0.015,1370.0,6864.0,13.4,12.4
126,2012-07-09,10664.0,0.23,0.015,1370.0,6864.0,13.4,12.4
127,2012-07-10,10557.0,0.23,0.015,1370.0,6864.0,13.4,12.4
128,2012-07-11,10717.0,0.23,0.015,1370.0,6864.0,13.4,12.4
129,2012-07-12,10824.0,0.23,0.015,1370.0,6864.0,13.4,12.4
130,2012-07-13,10984.0,0.23,0.015,1370.0,6864.0,13.4,12.4
131,2012-07-16,11304.0,0.23,0.015,1370.0,6864.0,13.4,12.4
132,2012-07-17,11304.0,0.23,0.015,1370.0,6864.0,13.4,12.4
133,2012-07-18,11464.0,0.23,0.015,1370.0,6864.0,13.4,12.4
134,2012-07-19,11570.0,0.23,0.015,1370.0,6864.0,13.4,12.4
135,2012-07-20,11090.0,0.23,0.015,1370.0,6864.0,13.4,12.4
136,2012-07-23,11090.0,0.23,0.015,1370.0,6864.0,13.4,12.4
137,2012-07-24,10930.0,0.23,0.015,1370.0,6864.0,13.4,12.4
138,2012-07-25,10930.0,0.23,0.015,1370.0,6864.0,13.4,12.4
139,2012-07-26,10984.0,0.23,0.015,1370.0,6864.0,13.4,12.4
140,2012-07-27,10984.0,0.23,0.015,1370.0,6864.0,13.4,12.4
141,2012-07-30,10984.0,0.23,0.015,1370.0,6864.0,13.4,12.4
142,2012-07-31,11090.0,0.23,0.015,1370.0,6864.0,13.4,12.4
143,2012-08-01,10984.0,0.23,0.015,1370.0,6864.0,13.4,12.4
144,2012-08-02,11090.0,0.23,0.015,1370.0,6864.0,13.4,12.4
145,2012-08-03,11037.0,0.23,0.015,1370.0,6864.0,13.4,12.4
146,2012-08-06,11037.0,0.23,0.015,1370.0,6864.0,13.4,12.4
147,2012-08-07,11037.0,0.23,0.015,1370.0,6864.0,13.4,12.4
148,2012-08-08,11090.0,0.23,0.015,1370.0,6864.0,13.4,12.4
149,2012-08-09,11357.0,0.23,0.015,1370.0,6864.0,13.4,12.4
150,2012-08-10,11304.0,0.23,0.015,1370.0,6864.0,13.4,12.4
151,2012-08-13,11304.0,0.23,0.015,1370.0,6864.0,13.4,12.4
152,2012-08-14,11250.0,0.23,0.015,1370.0,6864.0,13.4,12.4
153,2012-08-15,11304.0,0.23,0.015,1370.0,6864.0,13.4,12.4
154,2012-08-16,11357.0,0.23,0.015,1370.0,6864.0,13.4,12.4
155,2012-08-17,11464.0,0.23,0.015,1370.0,6864.0,13.4,12.4
156,2012-08-20,11570.0,0.23,0.015,1370.0,6864.0,13.4,12.4
157,2012-08-21,11037.0,0.23,0.015,1370.0,6864.0,13.4,12.4
158,2012-08-22,11037.0,0.23,0.015,1370.0,6864.0,13.4,12.4
159,2012-08-23,10504.0,0.23,0.015,1370.0,6864.0,13.4,12.4
160,2012-08-24,10930.0,0.23,0.015,1370.0,6864.0,13.4,12.4
161,2012-08-27,10397.0,0.23,0.015,1370.0,6864.0,13.4,12.4
162,2012-08-28,10131.0,0.23,0.015,1370.0,6864.0,13.4,12.4
163,2012-08-29,10184.0,0.23,0.015,1370.0,6864.0,13.4,12.4
164,2012-08-30,10291.0,0.23,0.015,1370.0,6864.0,13.4,12.4
165,2012-08-31,10184.0,0.23,0.015,1370.0,6864.0,13.4,12.4
166,2012-09-04,10344.0,0.23,0.015,1370.0,6864.0,13.4,12.4
167,2012-09-05,10397.0,0.23,0.015,1370.0,6864.0,13.4,12.4
168,2012-09-06,10397.0,0.23,0.015,1370.0,6864.0,13.4,12.4
169,2012-09-07,10397.0,0.23,0.015,1370.0,6864.0,13.4,12.4
170,2012-09-10,9917.0,0.23,0.015,1370.0,6864.0,13.4,12.4
171,2012-09-11,10024.0,0.23,0.015,1370.0,6864.0,13.4,12.4
172,2012-09-12,10024.0,0.23,0.015,1370.0,6864.0,13.4,12.4
173,2012-09-13,10024.0,0.23,0.015,1370.0,6864.0,13.4,12.4
174,2012-09-14,10504.0,0.23,0.015,1370.0,6864.0,13.4,12.4
175,2012-09-17,10557.0,0.23,0.015,1370.0,6864.0,13.4,12.4
176,2012-09-18,10184.0,0.23,0.015,1370.0,6864.0,13.4,12.4
177,2012-09-19,9917.0,0.23,0.015,1370.0,6864.0,13.4,12.4
178,2012-09-20,9544.0,0.23,0.015,1370.0,6864.0,13.4,12.4
179,2012-09-21,9757.0,0.23,0.015,1370.0,6864.0,13.4,12.4
180,2012-09-24,9544.0,0.23,0.015,1370.0,6864.0,13.4,12.4
181,2012-09-25,9544.0,0.23,0.015,1370.0,6864.0,13.4,12.4
182,2012-09-26,9651.0,0.23,0.015,1370.0,6864.0,13.4,12.4
183,2012-09-27,9491.0,0.23,0.015,1370.0,6864.0,13.4,12.4
184,2012-09-28,9384.0,0.23,0.015,1370.0,6864.0,13.4,12.4
185,2012-10-01,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
186,2012-10-02,8958.0,0.198,0.013,1281.0,6998.0,15.0,14.0
187,2012-10-03,9011.0,0.198,0.013,1281.0,6998.0,15.0,14.0
188,2012-10-04,8958.0,0.198,0.013,1281.0,6998.0,15.0,14.0
189,2012-10-05,8958.0,0.198,0.013,1281.0,6998.0,15.0,14.0
190,2012-10-08,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
191,2012-10-09,9064.0,0.198,0.013,1281.0,6998.0,15.0,14.0
192,2012-10-10,9064.0,0.198,0.013,1281.0,6998.0,15.0,14.0
193,2012-10-11,9064.0,0.198,0.013,1281.0,6998.0,15.0,14.0
194,2012-10-12,9064.0,0.198,0.013,1281.0,6998.0,15.0,14.0
195,2012-10-15,9011.0,0.198,0.013,1281.0,6998.0,15.0,14.0
196,2012-10-16,9331.0,0.198,0.013,1281.0,6998.0,15.0,14.0
197,2012-10-17,9011.0,0.198,0.013,1281.0,6998.0,15.0,14.0
198,2012-10-18,9171.0,0.198,0.013,1281.0,6998.0,15.0,14.0
199,2012-10-19,8958.0,0.198,0.013,1281.0,6998.0,15.0,14.0
200,2012-10-22,9224.0,0.198,0.013,1281.0,6998.0,15.0,14.0
201,2012-10-23,9224.0,0.198,0.013,1281.0,6998.0,15.0,14.0
202,2012-10-24,9224.0,0.198,0.013,1281.0,6998.0,15.0,14.0
203,2012-10-25,9171.0,0.198,0.013,1281.0,6998.0,15.0,14.0
204,2012-10-26,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
205,2012-10-29,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
206,2012-10-30,9064.0,0.198,0.013,1281.0,6998.0,15.0,14.0
207,2012-10-31,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
208,2012-11-01,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
209,2012-11-02,8958.0,0.198,0.013,1281.0,6998.0,15.0,14.0
210,2012-11-05,9118.0,0.198,0.013,1281.0,6998.0,15.0,14.0
211,2012-11-06,9011.0,0.198,0.013,1281.0,6998.0,15.0,14.0
212,2012-11-07,9438.0,0.198,0.013,1281.0,6998.0,15.0,14.0
213,2012-11-08,9811.0,0.198,0.013,1281.0,6998.0,15.0,14.0
214,2012-11-09,10131.0,0.198,0.013,1281.0,6998.0,15.0,14.0
215,2012-11-12,10131.0,0.198,0.013,1281.0,6998.0,15.0,14.0
216,2012-11-13,9757.0,0.198,0.013,1281.0,6998.0,15.0,14.0
217,2012-11-14,10131.0,0.198,0.013,1281.0,6998.0,15.0,14.0
218,2012-11-15,10237.0,0.198,0.013,1281.0,6998.0,15.0,14.0
219,2012-11-16,10077.0,0.198,0.013,1281.0,6998.0,15.0,14.0
220,2012-11-19,9864.0,0.198,0.013,1281.0,6998.0,15.0,14.0
221,2012-11-20,9917.0,0.198,0.013,1281.0,6998.0,15.0,14.0
222,2012-11-21,10077.0,0.198,0.013,1281.0,6998.0,15.0,14.0
223,2012-11-22,10077.0,0.198,0.013,1281.0,6998.0,15.0,14.0
224,2012-11-23,10024.0,0.198,0.013,1281.0,6998.0,15.0,14.0
225,2012-11-26,9757.0,0.198,0.013,1281.0,6998.0,15.0,14.0
226,2012-11-27,9757.0,0.198,0.013,1281.0,6998.0,15.0,14.0
227,2012-11-28,9757.0,0.198,0.013,1281.0,6998.0,15.0,14.0
228,2012-11-29,9811.0,0.198,0.013,1281.0,6998.0,15.0,14.0
229,2012-11-30,9811.0,0.198,0.013,1281.0,6998.0,15.0,14.0
230,2012-12-03,10237.0,0.198,0.013,1281.0,6998.0,15.0,14.0
231,2012-12-04,10077.0,0.198,0.013,1281.0,6998.0,15.0,14.0
232,2012-12-05,10131.0,0.198,0.013,1281.0,6998.0,15.0,14.0
233,2012-12-06,10184.0,0.198,0.013,1281.0,6998.0,15.0,14.0
234,2012-12-07,10344.0,0.198,0.013,1281.0,6998.0,15.0,14.0
235,2012-12-10,10397.0,0.198,0.013,1281.0,6998.0,15.0,14.0
236,2012-12-11,10557.0,0.198,0.013,1281.0,6998.0,15.0,14.0
237,2012-12-12,10611.0,0.198,0.013,1281.0,6998.0,15.0,14.0
238,2012-12-13,10824.0,0.198,0.013,1281.0,6998.0,15.0,14.0
239,2012-12-14,10877.0,0.198,0.013,1281.0,6998.0,15.0,14.0
240,2012-12-17,10344.0,0.198,0.013,1281.0,6998.0,15.0,14.0
241,2012-12-18,9864.0,0.198,0.013,1281.0,6998.0,15.0,14.0
242,2012-12-19,9438.0,0.198,0.013,1281.0,6998.0,15.0,14.0
243,2012-12-20,9864.0,0.198,0.013,1281.0,6998.0,15.0,14.0
244,2012-12-21,10344.0,0.198,0.013,1281.0,6998.0,15.0,14.0
245,2012-12-24,10077.0,0.198,0.013,1281.0,6998.0,15.0,14.0
246,2012-12-25,10451.0,0.198,0.013,1281.0,6998.0,15.0,14.0
247,2012-12-26,10824.0,0.198,0.013,1281.0,6998.0,15.0,14.0
248,2012-12-27,10824.0,0.198,0.013,1281.0,6998.0,15.0,14.0
249,2012-12-28,11037.0,0.198,0.013,1281.0,6998.0,15.0,14.0
250,2013-01-02,11250.0,0.175,0.012,1178.0,7209.0,14.4,13.4
251,2013-01-03,11144.0,0.175,0.012,1178.0,7209.0,14.4,13.4
252,2013-01-04,11197.0,0.175,0.012,1178.0,7209.0,14.4,13.4
253,2013-01-07,11250.0,0.175,0.012,1178.0,7209.0,14.4,13.4
254,2013-01-08,11357.0,0.175,0.012,1178.0,7209.0,14.4,13.4
255,2013-01-09,11730.0,0.175,0.012,1178.0,7209.0,14.4,13.4
256,2013-01-10,12157.0,0.175,0.012,1178.0,7209.0,14.4,13.4
257,2013-01-11,11890.0,0.175,0.012,1178.0,7209.0,14.4,13.4
258,2013-01-14,11784.0,0.175,0.012,1178.0,7209.0,14.4,13.4
259,2013-01-15,11944.0,0.175,0.012,1178.0,7209.0,14.4,13.4
260,2013-01-16,11997.0,0.175,0.012,1178.0,7209.0,14.4,13.4
261,2013-01-17,11837.0,0.175,0.012,1178.0,7209.0,14.4,13.4
262,2013-01-18,11677.0,0.175,0.012,1178.0,7209.0,14.4,13.4
263,2013-01-21,11410.0,0.175,0.012,1178.0,7209.0,14.4,13.4
264,2013-01-22,11197.0,0.175,0.012,1178.0,7209.0,14.4,13.4
265,2013-01-23,11144.0,0.175,0.012,1178.0,7209.0,14.4,13.4
266,2013-01-24,11304.0,0.175,0.012,1178.0,7209.0,14.4,13.4
267,2013-01-25,12050.0,0.175,0.012,1178.0,7209.0,14.4,13.4
268,2013-01-28,12210.0,0.175,0.012,1178.0,7209.0,14.4,13.4
269,2013-01-29,12530.0,0.175,0.012,1178.0,7209.0,14.4,13.4
270,2013-01-30,12477.0,0.175,0.012,1178.0,7209.0,14.4,13.4
271,2013-01-31,12263.0,0.175,0.012,1178.0,7209.0,14.4,13.4
272,2013-02-01,12477.0,0.175,0.012,1178.0,7209.0,14.4,13.4
273,2013-02-04,12263.0,0.175,0.012,1178.0,7209.0,14.4,13.4
274,2013-02-05,12157.0,0.175,0.012,1178.0,7209.0,14.4,13.4
275,2013-02-06,12477.0,0.175,0.012,1178.0,7209.0,14.4,13.4
276,2013-02-07,12477.0,0.175,0.012,1178.0,7209.0,14.4,13.4
277,2013-02-08,12637.0,0.175,0.012,1178.0,7209.0,14.4,13.4
278,2013-02-18,12530.0,0.175,0.012,1178.0,7209.0,14.4,13.4
279,2013-02-19,12370.0,0.175,0.012,1178.0,7209.0,14.4,13.4
280,2013-02-20,12370.0,0.175,0.012,1178.0,7209.0,14.4,13.4
281,2013-02-21,12104.0,0.175,0.012,1178.0,7209.0,14.4,13.4
282,2013-02-22,11944.0,0.175,0.012,1178.0,7209.0,14.4,13.4
283,2013-02-25,11730.0,0.175,0.012,1178.0,7209.0,14.4,13.4
284,2013-02-26,10930.0,0.175,0.012,1178.0,7209.0,14.4,13.4
285,2013-02-27,11250.0,0.175,0.012,1178.0,7209.0,14.4,13.4
286,2013-02-28,10664.0,0.175,0.012,1178.0,7209.0,14.4,13.4
287,2013-03-01,10824.0,0.175,0.012,1178.0,7209.0,14.4,13.4
288,2013-03-04,10237.0,0.175,0.012,1178.0,7209.0,14.4,13.4
289,2013-03-05,9917.0,0.175,0.012,1178.0,7209.0,14.4,13.4
290,2013-03-06,10024.0,0.175,0.012,1178.0,7209.0,14.4,13.4
291,2013-03-07,10077.0,0.175,0.012,1178.0,7209.0,14.4,13.4
292,2013-03-08,10344.0,0.175,0.012,1178.0,7209.0,14.4,13.4
293,2013-03-11,10557.0,0.175,0.012,1178.0,7209.0,14.4,13.4
294,2013-03-12,10451.0,0.175,0.012,1178.0,7209.0,14.4,13.4
295,2013-03-13,10397.0,0.175,0.012,1178.0,7209.0,14.4,13.4
296,2013-03-14,10131.0,0.175,0.012,1178.0,7209.0,14.4,13.4
297,2013-03-15,10131.0,0.175,0.012,1178.0,7209.0,14.4,13.4
298,2013-03-18,10611.0,0.175,0.012,1178.0,7209.0,14.4,13.4
299,2013-03-19,10344.0,0.175,0.012,1178.0,7209.0,14.4,13.4
300,2013-03-20,10344.0,0.175,0.012,1178.0,7209.0,14.4,13.4
301,2013-03-21,10237.0,0.175,0.012,1178.0,7209.0,14.4,13.4
302,2013-03-22,10131.0,0.175,0.012,1178.0,7209.0,14.4,13.4
303,2013-03-25,10131.0,0.175,0.012,1178.0,7209.0,14.4,13.4
304,2013-03-26,10184.0,0.175,0.012,1178.0,7209.0,14.4,13.4
305,2013-03-27,10131.0,0.175,0.012,1178.0,7209.0,14.4,13.4
306,2013-03-28,10024.0,0.175,0.012,1178.0,7209.0,14.4,13.4
307,2013-03-29,10024.0,0.175,0.012,1178.0,7209.0,14.4,13.4
308,2013-04-01,10184.0,0.182,0.015,1490.0,9973.0,10.9,9.9
309,2013-04-02,10664.0,0.182,0.015,1490.0,9973.0,10.9,9.9
310,2013-04-03,10557.0,0.182,0.015,1490.0,9973.0,10.9,9.9
311,2013-04-04,10664.0,0.182,0.015,1490.0,9973.0,10.9,9.9
312,2013-04-05,10611.0,0.182,0.015,1490.0,9973.0,10.9,9.9
313,2013-04-08,10611.0,0.182,0.015,1490.0,9973.0,10.9,9.9
314,2013-04-09,10504.0,0.182,0.015,1490.0,9973.0,10.9,9.9
315,2013-04-10,10344.0,0.182,0.015,1490.0,9973.0,10.9,9.9
316,2013-04-11,10291.0,0.182,0.015,1490.0,9973.0,10.9,9.9
317,2013-04-12,10237.0,0.182,0.015,1490.0,9973.0,10.9,9.9
318,2013-04-15,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
319,2013-04-16,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
320,2013-04-17,9971.0,0.182,0.015,1490.0,9973.0,10.9,9.9
321,2013-04-18,9811.0,0.182,0.015,1490.0,9973.0,10.9,9.9
322,2013-04-22,9651.0,0.182,0.015,1490.0,9973.0,10.9,9.9
323,2013-04-23,9757.0,0.182,0.015,1490.0,9973.0,10.9,9.9
324,2013-04-24,9704.0,0.182,0.015,1490.0,9973.0,10.9,9.9
325,2013-04-25,9757.0,0.182,0.015,1490.0,9973.0,10.9,9.9
326,2013-04-26,9811.0,0.182,0.015,1490.0,9973.0,10.9,9.9
327,2013-05-02,9757.0,0.182,0.015,1490.0,9973.0,10.9,9.9
328,2013-05-03,9971.0,0.182,0.015,1490.0,9973.0,10.9,9.9
329,2013-05-06,10131.0,0.182,0.015,1490.0,9973.0,10.9,9.9
330,2013-05-07,10024.0,0.182,0.015,1490.0,9973.0,10.9,9.9
331,2013-05-08,9811.0,0.182,0.015,1490.0,9973.0,10.9,9.9
332,2013-05-09,9864.0,0.182,0.015,1490.0,9973.0,10.9,9.9
333,2013-05-10,9864.0,0.182,0.015,1490.0,9973.0,10.9,9.9
334,2013-05-13,9864.0,0.182,0.015,1490.0,9973.0,10.9,9.9
335,2013-05-14,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
336,2013-05-15,9971.0,0.182,0.015,1490.0,9973.0,10.9,9.9
337,2013-05-16,9971.0,0.182,0.015,1490.0,9973.0,10.9,9.9
338,2013-05-17,10024.0,0.182,0.015,1490.0,9973.0,10.9,9.9
339,2013-05-20,10024.0,0.182,0.015,1490.0,9973.0,10.9,9.9
340,2013-05-21,10077.0,0.182,0.015,1490.0,9973.0,10.9,9.9
341,2013-05-22,10024.0,0.182,0.015,1490.0,9973.0,10.9,9.9
342,2013-05-23,9864.0,0.182,0.015,1490.0,9973.0,10.9,9.9
343,2013-05-24,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
344,2013-05-27,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
345,2013-05-28,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
346,2013-05-29,9917.0,0.182,0.015,1490.0,9973.0,10.9,9.9
