,Date,Close,roe,roa,earningPerShare,bookValuePerShare,assetOnEquity,payableOnEquity
81,2018-10-24,26500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
82,2018-10-25,26100.0,0.215,0.029,2410.0,14749.0,6.2,5.2
83,2018-10-26,25850.0,0.215,0.029,2410.0,14749.0,6.2,5.2
84,2018-10-29,25700.0,0.215,0.029,2410.0,14749.0,6.2,5.2
85,2018-10-30,25800.0,0.215,0.029,2410.0,14749.0,6.2,5.2
86,2018-10-31,26900.0,0.215,0.029,2410.0,14749.0,6.2,5.2
87,2018-11-01,26100.0,0.215,0.029,2410.0,14749.0,6.2,5.2
88,2018-11-02,26600.0,0.215,0.029,2410.0,14749.0,6.2,5.2
89,2018-11-05,26850.0,0.215,0.029,2410.0,14749.0,6.2,5.2
90,2018-11-06,26950.0,0.215,0.029,2410.0,14749.0,6.2,5.2
91,2018-11-07,27000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
92,2018-11-08,27000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
93,2018-11-09,26350.0,0.215,0.029,2410.0,14749.0,6.2,5.2
94,2018-11-12,26300.0,0.215,0.029,2410.0,14749.0,6.2,5.2
95,2018-11-13,25750.0,0.215,0.029,2410.0,14749.0,6.2,5.2
96,2018-11-14,25250.0,0.215,0.029,2410.0,14749.0,6.2,5.2
97,2018-11-15,25250.0,0.215,0.029,2410.0,14749.0,6.2,5.2
98,2018-11-16,25700.0,0.215,0.029,2410.0,14749.0,6.2,5.2
99,2018-11-19,26500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
100,2018-11-20,26400.0,0.215,0.029,2410.0,14749.0,6.2,5.2
101,2018-11-21,26500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
102,2018-11-22,26500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
103,2018-11-23,26100.0,0.215,0.029,2410.0,14749.0,6.2,5.2
104,2018-11-26,25950.0,0.215,0.029,2410.0,14749.0,6.2,5.2
105,2018-11-27,26000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
106,2018-11-28,26150.0,0.215,0.029,2410.0,14749.0,6.2,5.2
107,2018-11-29,26050.0,0.215,0.029,2410.0,14749.0,6.2,5.2
108,2018-11-30,26050.0,0.215,0.029,2410.0,14749.0,6.2,5.2
109,2018-12-03,27200.0,0.215,0.029,2410.0,14749.0,6.2,5.2
110,2018-12-04,27800.0,0.215,0.029,2410.0,14749.0,6.2,5.2
111,2018-12-05,28000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
112,2018-12-06,28150.0,0.215,0.029,2410.0,14749.0,6.2,5.2
113,2018-12-07,28000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
114,2018-12-10,28250.0,0.215,0.029,2410.0,14749.0,6.2,5.2
115,2018-12-11,28300.0,0.215,0.029,2410.0,14749.0,6.2,5.2
116,2018-12-12,28900.0,0.215,0.029,2410.0,14749.0,6.2,5.2
117,2018-12-13,28700.0,0.215,0.029,2410.0,14749.0,6.2,5.2
118,2018-12-14,28650.0,0.215,0.029,2410.0,14749.0,6.2,5.2
119,2018-12-17,27400.0,0.215,0.029,2410.0,14749.0,6.2,5.2
120,2018-12-18,27500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
121,2018-12-19,27500.0,0.215,0.029,2410.0,14749.0,6.2,5.2
122,2018-12-20,27250.0,0.215,0.029,2410.0,14749.0,6.2,5.2
123,2018-12-21,27300.0,0.215,0.029,2410.0,14749.0,6.2,5.2
124,2018-12-24,26900.0,0.215,0.029,2410.0,14749.0,6.2,5.2
125,2018-12-25,26400.0,0.215,0.029,2410.0,14749.0,6.2,5.2
126,2018-12-26,26000.0,0.215,0.029,2410.0,14749.0,6.2,5.2
127,2018-12-27,26050.0,0.215,0.029,2410.0,14749.0,6.2,5.2
128,2018-12-28,25850.0,0.215,0.029,2410.0,14749.0,6.2,5.2
129,2019-01-02,25600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
130,2019-01-03,25000.0,0.186,0.028,2420.0,15344.0,6.1,5.1
131,2019-01-04,24950.0,0.186,0.028,2420.0,15344.0,6.1,5.1
132,2019-01-07,25100.0,0.186,0.028,2420.0,15344.0,6.1,5.1
133,2019-01-08,25100.0,0.186,0.028,2420.0,15344.0,6.1,5.1
134,2019-01-09,25800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
135,2019-01-10,25800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
136,2019-01-11,26000.0,0.186,0.028,2420.0,15344.0,6.1,5.1
137,2019-01-14,25850.0,0.186,0.028,2420.0,15344.0,6.1,5.1
138,2019-01-15,26500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
139,2019-01-16,26500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
140,2019-01-17,26650.0,0.186,0.028,2420.0,15344.0,6.1,5.1
141,2019-01-18,26750.0,0.186,0.028,2420.0,15344.0,6.1,5.1
142,2019-01-21,27400.0,0.186,0.028,2420.0,15344.0,6.1,5.1
143,2019-01-22,26800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
144,2019-01-23,26550.0,0.186,0.028,2420.0,15344.0,6.1,5.1
145,2019-01-24,26650.0,0.186,0.028,2420.0,15344.0,6.1,5.1
146,2019-01-25,26650.0,0.186,0.028,2420.0,15344.0,6.1,5.1
147,2019-01-28,26200.0,0.186,0.028,2420.0,15344.0,6.1,5.1
148,2019-01-29,26500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
149,2019-01-30,26600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
150,2019-01-31,26500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
151,2019-02-01,27200.0,0.186,0.028,2420.0,15344.0,6.1,5.1
152,2019-02-11,27050.0,0.186,0.028,2420.0,15344.0,6.1,5.1
153,2019-02-12,27450.0,0.186,0.028,2420.0,15344.0,6.1,5.1
154,2019-02-13,27550.0,0.186,0.028,2420.0,15344.0,6.1,5.1
155,2019-02-14,27300.0,0.186,0.028,2420.0,15344.0,6.1,5.1
156,2019-02-15,27250.0,0.186,0.028,2420.0,15344.0,6.1,5.1
157,2019-02-18,27350.0,0.186,0.028,2420.0,15344.0,6.1,5.1
158,2019-02-19,27550.0,0.186,0.028,2420.0,15344.0,6.1,5.1
159,2019-02-20,27550.0,0.186,0.028,2420.0,15344.0,6.1,5.1
160,2019-02-21,27500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
161,2019-02-22,27700.0,0.186,0.028,2420.0,15344.0,6.1,5.1
162,2019-02-25,27750.0,0.186,0.028,2420.0,15344.0,6.1,5.1
163,2019-02-26,27450.0,0.186,0.028,2420.0,15344.0,6.1,5.1
164,2019-02-27,27200.0,0.186,0.028,2420.0,15344.0,6.1,5.1
165,2019-02-28,26500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
166,2019-03-01,26600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
167,2019-03-04,27000.0,0.186,0.028,2420.0,15344.0,6.1,5.1
168,2019-03-05,26800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
169,2019-03-06,26800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
170,2019-03-07,26750.0,0.186,0.028,2420.0,15344.0,6.1,5.1
171,2019-03-08,26250.0,0.186,0.028,2420.0,15344.0,6.1,5.1
172,2019-03-11,26300.0,0.186,0.028,2420.0,15344.0,6.1,5.1
173,2019-03-12,26800.0,0.186,0.028,2420.0,15344.0,6.1,5.1
174,2019-03-13,27150.0,0.186,0.028,2420.0,15344.0,6.1,5.1
175,2019-03-14,27000.0,0.186,0.028,2420.0,15344.0,6.1,5.1
176,2019-03-15,26850.0,0.186,0.028,2420.0,15344.0,6.1,5.1
177,2019-03-18,27050.0,0.186,0.028,2420.0,15344.0,6.1,5.1
178,2019-03-19,26750.0,0.186,0.028,2420.0,15344.0,6.1,5.1
179,2019-03-20,26600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
180,2019-03-21,26100.0,0.186,0.028,2420.0,15344.0,6.1,5.1
181,2019-03-22,26100.0,0.186,0.028,2420.0,15344.0,6.1,5.1
182,2019-03-25,25600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
183,2019-03-26,25500.0,0.186,0.028,2420.0,15344.0,6.1,5.1
184,2019-03-27,25750.0,0.186,0.028,2420.0,15344.0,6.1,5.1
185,2019-03-28,25550.0,0.186,0.028,2420.0,15344.0,6.1,5.1
186,2019-03-29,25600.0,0.186,0.028,2420.0,15344.0,6.1,5.1
187,2019-04-01,25550.0,0.17,0.027,2507.0,16054.0,6.4,5.4
188,2019-04-02,25500.0,0.17,0.027,2507.0,16054.0,6.4,5.4
189,2019-04-03,25450.0,0.17,0.027,2507.0,16054.0,6.4,5.4
190,2019-04-04,25450.0,0.17,0.027,2507.0,16054.0,6.4,5.4
191,2019-04-05,25400.0,0.17,0.027,2507.0,16054.0,6.4,5.4
192,2019-04-08,25250.0,0.17,0.027,2507.0,16054.0,6.4,5.4
193,2019-04-09,25350.0,0.17,0.027,2507.0,16054.0,6.4,5.4
194,2019-04-10,25100.0,0.17,0.027,2507.0,16054.0,6.4,5.4
195,2019-04-11,25100.0,0.17,0.027,2507.0,16054.0,6.4,5.4
196,2019-04-12,24900.0,0.17,0.027,2507.0,16054.0,6.4,5.4
197,2019-04-16,24550.0,0.17,0.027,2507.0,16054.0,6.4,5.4
198,2019-04-17,24750.0,0.17,0.027,2507.0,16054.0,6.4,5.4
199,2019-04-18,24250.0,0.17,0.027,2507.0,16054.0,6.4,5.4
200,2019-04-19,24200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
201,2019-04-22,23750.0,0.17,0.027,2507.0,16054.0,6.4,5.4
202,2019-04-23,23600.0,0.17,0.027,2507.0,16054.0,6.4,5.4
203,2019-04-24,24350.0,0.17,0.027,2507.0,16054.0,6.4,5.4
204,2019-04-25,24150.0,0.17,0.027,2507.0,16054.0,6.4,5.4
205,2019-04-26,24150.0,0.17,0.027,2507.0,16054.0,6.4,5.4
206,2019-05-02,23850.0,0.17,0.027,2507.0,16054.0,6.4,5.4
207,2019-05-03,24000.0,0.17,0.027,2507.0,16054.0,6.4,5.4
208,2019-05-06,23300.0,0.17,0.027,2507.0,16054.0,6.4,5.4
209,2019-05-07,23200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
210,2019-05-08,22950.0,0.17,0.027,2507.0,16054.0,6.4,5.4
211,2019-05-09,22800.0,0.17,0.027,2507.0,16054.0,6.4,5.4
212,2019-05-10,23150.0,0.17,0.027,2507.0,16054.0,6.4,5.4
213,2019-05-13,23200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
214,2019-05-14,23000.0,0.17,0.027,2507.0,16054.0,6.4,5.4
215,2019-05-15,23950.0,0.17,0.027,2507.0,16054.0,6.4,5.4
216,2019-05-16,23750.0,0.17,0.027,2507.0,16054.0,6.4,5.4
217,2019-05-17,23600.0,0.17,0.027,2507.0,16054.0,6.4,5.4
218,2019-05-20,23850.0,0.17,0.027,2507.0,16054.0,6.4,5.4
219,2019-05-21,24050.0,0.17,0.027,2507.0,16054.0,6.4,5.4
220,2019-05-22,23700.0,0.17,0.027,2507.0,16054.0,6.4,5.4
221,2019-05-23,23650.0,0.17,0.027,2507.0,16054.0,6.4,5.4
222,2019-05-24,23200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
223,2019-05-27,23150.0,0.17,0.027,2507.0,16054.0,6.4,5.4
224,2019-05-28,23100.0,0.17,0.027,2507.0,16054.0,6.4,5.4
225,2019-05-29,22750.0,0.17,0.027,2507.0,16054.0,6.4,5.4
226,2019-05-30,22950.0,0.17,0.027,2507.0,16054.0,6.4,5.4
227,2019-05-31,22600.0,0.17,0.027,2507.0,16054.0,6.4,5.4
228,2019-06-03,21500.0,0.17,0.027,2507.0,16054.0,6.4,5.4
229,2019-06-04,21200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
230,2019-06-05,21300.0,0.17,0.027,2507.0,16054.0,6.4,5.4
231,2019-06-06,21350.0,0.17,0.027,2507.0,16054.0,6.4,5.4
232,2019-06-07,21600.0,0.17,0.027,2507.0,16054.0,6.4,5.4
233,2019-06-10,21500.0,0.17,0.027,2507.0,16054.0,6.4,5.4
234,2019-06-11,21500.0,0.17,0.027,2507.0,16054.0,6.4,5.4
235,2019-06-12,21300.0,0.17,0.027,2507.0,16054.0,6.4,5.4
236,2019-06-13,21150.0,0.17,0.027,2507.0,16054.0,6.4,5.4
237,2019-06-14,21200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
238,2019-06-17,20800.0,0.17,0.027,2507.0,16054.0,6.4,5.4
239,2019-06-18,20300.0,0.17,0.027,2507.0,16054.0,6.4,5.4
240,2019-06-19,20100.0,0.17,0.027,2507.0,16054.0,6.4,5.4
241,2019-06-20,20600.0,0.17,0.027,2507.0,16054.0,6.4,5.4
242,2019-06-21,20800.0,0.17,0.027,2507.0,16054.0,6.4,5.4
243,2019-06-24,20900.0,0.17,0.027,2507.0,16054.0,6.4,5.4
244,2019-06-25,20750.0,0.17,0.027,2507.0,16054.0,6.4,5.4
245,2019-06-26,20400.0,0.17,0.027,2507.0,16054.0,6.4,5.4
246,2019-06-27,20200.0,0.17,0.027,2507.0,16054.0,6.4,5.4
247,2019-06-28,20350.0,0.17,0.027,2507.0,16054.0,6.4,5.4
248,2019-07-01,21000.0,0.172,0.027,2648.0,16787.0,6.2,5.2
249,2019-07-02,20900.0,0.172,0.027,2648.0,16787.0,6.2,5.2
250,2019-07-03,20800.0,0.172,0.027,2648.0,16787.0,6.2,5.2
251,2019-07-04,21400.0,0.172,0.027,2648.0,16787.0,6.2,5.2
252,2019-07-05,21350.0,0.172,0.027,2648.0,16787.0,6.2,5.2
253,2019-07-08,20900.0,0.172,0.027,2648.0,16787.0,6.2,5.2
254,2019-07-09,20700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
255,2019-07-10,20700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
256,2019-07-11,21000.0,0.172,0.027,2648.0,16787.0,6.2,5.2
257,2019-07-12,20700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
258,2019-07-15,21150.0,0.172,0.027,2648.0,16787.0,6.2,5.2
259,2019-07-16,21200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
260,2019-07-17,21100.0,0.172,0.027,2648.0,16787.0,6.2,5.2
261,2019-07-18,20900.0,0.172,0.027,2648.0,16787.0,6.2,5.2
262,2019-07-19,21200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
263,2019-07-22,21050.0,0.172,0.027,2648.0,16787.0,6.2,5.2
264,2019-07-23,21050.0,0.172,0.027,2648.0,16787.0,6.2,5.2
265,2019-07-24,20950.0,0.172,0.027,2648.0,16787.0,6.2,5.2
266,2019-07-25,20900.0,0.172,0.027,2648.0,16787.0,6.2,5.2
267,2019-07-26,20800.0,0.172,0.027,2648.0,16787.0,6.2,5.2
268,2019-07-29,20800.0,0.172,0.027,2648.0,16787.0,6.2,5.2
269,2019-07-30,20700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
270,2019-07-31,20550.0,0.172,0.027,2648.0,16787.0,6.2,5.2
271,2019-08-01,20700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
272,2019-08-02,20550.0,0.172,0.027,2648.0,16787.0,6.2,5.2
273,2019-08-05,20400.0,0.172,0.027,2648.0,16787.0,6.2,5.2
274,2019-08-06,20250.0,0.172,0.027,2648.0,16787.0,6.2,5.2
275,2019-08-07,20100.0,0.172,0.027,2648.0,16787.0,6.2,5.2
276,2019-08-08,20200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
277,2019-08-09,20200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
278,2019-08-12,20250.0,0.172,0.027,2648.0,16787.0,6.2,5.2
279,2019-08-13,20650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
280,2019-08-14,20850.0,0.172,0.027,2648.0,16787.0,6.2,5.2
281,2019-08-15,21000.0,0.172,0.027,2648.0,16787.0,6.2,5.2
282,2019-08-16,21900.0,0.172,0.027,2648.0,16787.0,6.2,5.2
283,2019-08-19,21550.0,0.172,0.027,2648.0,16787.0,6.2,5.2
284,2019-08-20,21550.0,0.172,0.027,2648.0,16787.0,6.2,5.2
285,2019-08-21,21650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
286,2019-08-22,21650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
287,2019-08-23,21650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
288,2019-08-26,21250.0,0.172,0.027,2648.0,16787.0,6.2,5.2
289,2019-08-27,21450.0,0.172,0.027,2648.0,16787.0,6.2,5.2
290,2019-08-28,21400.0,0.172,0.027,2648.0,16787.0,6.2,5.2
291,2019-08-29,21350.0,0.172,0.027,2648.0,16787.0,6.2,5.2
292,2019-08-30,21500.0,0.172,0.027,2648.0,16787.0,6.2,5.2
293,2019-09-03,21400.0,0.172,0.027,2648.0,16787.0,6.2,5.2
294,2019-09-04,21700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
295,2019-09-05,22200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
296,2019-09-06,22200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
297,2019-09-09,21700.0,0.172,0.027,2648.0,16787.0,6.2,5.2
298,2019-09-10,21450.0,0.172,0.027,2648.0,16787.0,6.2,5.2
299,2019-09-11,21750.0,0.172,0.027,2648.0,16787.0,6.2,5.2
300,2019-09-12,21950.0,0.172,0.027,2648.0,16787.0,6.2,5.2
301,2019-09-13,22650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
302,2019-09-16,22600.0,0.172,0.027,2648.0,16787.0,6.2,5.2
303,2019-09-17,22600.0,0.172,0.027,2648.0,16787.0,6.2,5.2
304,2019-09-18,22600.0,0.172,0.027,2648.0,16787.0,6.2,5.2
305,2019-09-19,22950.0,0.172,0.027,2648.0,16787.0,6.2,5.2
306,2019-09-20,23150.0,0.172,0.027,2648.0,16787.0,6.2,5.2
307,2019-09-23,22650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
308,2019-09-24,22600.0,0.172,0.027,2648.0,16787.0,6.2,5.2
309,2019-09-25,22650.0,0.172,0.027,2648.0,16787.0,6.2,5.2
310,2019-09-26,23100.0,0.172,0.027,2648.0,16787.0,6.2,5.2
311,2019-09-27,23200.0,0.172,0.027,2648.0,16787.0,6.2,5.2
312,2019-09-30,23350.0,0.172,0.027,2648.0,16787.0,6.2,5.2
313,2019-10-01,23750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
314,2019-10-02,23750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
315,2019-10-03,23800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
316,2019-10-04,23600.0,0.178,0.029,2869.0,17679.0,6.2,5.2
317,2019-10-07,23150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
318,2019-10-08,23550.0,0.178,0.029,2869.0,17679.0,6.2,5.2
319,2019-10-09,23650.0,0.178,0.029,2869.0,17679.0,6.2,5.2
320,2019-10-10,23650.0,0.178,0.029,2869.0,17679.0,6.2,5.2
321,2019-10-11,23600.0,0.178,0.029,2869.0,17679.0,6.2,5.2
322,2019-10-14,23900.0,0.178,0.029,2869.0,17679.0,6.2,5.2
323,2019-10-15,24250.0,0.178,0.029,2869.0,17679.0,6.2,5.2
324,2019-10-16,24450.0,0.178,0.029,2869.0,17679.0,6.2,5.2
325,2019-10-17,24400.0,0.178,0.029,2869.0,17679.0,6.2,5.2
326,2019-10-18,24400.0,0.178,0.029,2869.0,17679.0,6.2,5.2
327,2019-10-21,23900.0,0.178,0.029,2869.0,17679.0,6.2,5.2
328,2019-10-22,24000.0,0.178,0.029,2869.0,17679.0,6.2,5.2
329,2019-10-23,23950.0,0.178,0.029,2869.0,17679.0,6.2,5.2
330,2019-10-24,23850.0,0.178,0.029,2869.0,17679.0,6.2,5.2
331,2019-10-25,23850.0,0.178,0.029,2869.0,17679.0,6.2,5.2
332,2019-10-28,23800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
333,2019-10-29,23700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
334,2019-10-30,23800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
335,2019-10-31,23700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
336,2019-11-01,23750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
337,2019-11-04,24350.0,0.178,0.029,2869.0,17679.0,6.2,5.2
338,2019-11-05,24750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
339,2019-11-06,24750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
340,2019-11-07,24800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
341,2019-11-08,25100.0,0.178,0.029,2869.0,17679.0,6.2,5.2
342,2019-11-11,25150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
343,2019-11-12,25150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
344,2019-11-13,24750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
345,2019-11-14,24700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
346,2019-11-15,24900.0,0.178,0.029,2869.0,17679.0,6.2,5.2
347,2019-11-18,24450.0,0.178,0.029,2869.0,17679.0,6.2,5.2
348,2019-11-19,24750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
349,2019-11-20,24400.0,0.178,0.029,2869.0,17679.0,6.2,5.2
350,2019-11-21,23500.0,0.178,0.029,2869.0,17679.0,6.2,5.2
351,2019-11-22,23050.0,0.178,0.029,2869.0,17679.0,6.2,5.2
352,2019-11-25,23300.0,0.178,0.029,2869.0,17679.0,6.2,5.2
353,2019-11-26,23450.0,0.178,0.029,2869.0,17679.0,6.2,5.2
354,2019-11-27,23350.0,0.178,0.029,2869.0,17679.0,6.2,5.2
355,2019-11-28,22900.0,0.178,0.029,2869.0,17679.0,6.2,5.2
356,2019-11-29,22900.0,0.178,0.029,2869.0,17679.0,6.2,5.2
357,2019-12-02,22700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
358,2019-12-03,22550.0,0.178,0.029,2869.0,17679.0,6.2,5.2
359,2019-12-04,23450.0,0.178,0.029,2869.0,17679.0,6.2,5.2
360,2019-12-05,23250.0,0.178,0.029,2869.0,17679.0,6.2,5.2
361,2019-12-06,23150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
362,2019-12-09,22800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
363,2019-12-10,22400.0,0.178,0.029,2869.0,17679.0,6.2,5.2
364,2019-12-11,22700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
365,2019-12-12,23150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
366,2019-12-13,23150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
367,2019-12-16,23150.0,0.178,0.029,2869.0,17679.0,6.2,5.2
368,2019-12-17,22750.0,0.178,0.029,2869.0,17679.0,6.2,5.2
369,2019-12-18,22700.0,0.178,0.029,2869.0,17679.0,6.2,5.2
370,2019-12-19,22350.0,0.178,0.029,2869.0,17679.0,6.2,5.2
371,2019-12-20,22800.0,0.178,0.029,2869.0,17679.0,6.2,5.2
372,2019-12-23,23100.0,0.178,0.029,2869.0,17679.0,6.2,5.2
373,2019-12-24,23000.0,0.178,0.029,2869.0,17679.0,6.2,5.2
374,2019-12-25,23000.0,0.178,0.029,2869.0,17679.0,6.2,5.2
375,2019-12-26,23050.0,0.178,0.029,2869.0,17679.0,6.2,5.2
376,2019-12-27,23200.0,0.178,0.029,2869.0,17679.0,6.2,5.2
377,2019-12-30,23450.0,0.178,0.029,2869.0,17679.0,6.2,5.2
378,2019-12-31,23550.0,0.178,0.029,2869.0,17679.0,6.2,5.2
379,2020-01-02,23800.0,0.177,0.029,2970.0,18364.0,6.1,5.1
380,2020-01-03,23650.0,0.177,0.029,2970.0,18364.0,6.1,5.1
381,2020-01-06,23050.0,0.177,0.029,2970.0,18364.0,6.1,5.1
382,2020-01-07,23200.0,0.177,0.029,2970.0,18364.0,6.1,5.1
383,2020-01-08,22750.0,0.177,0.029,2970.0,18364.0,6.1,5.1
384,2020-01-09,23050.0,0.177,0.029,2970.0,18364.0,6.1,5.1
385,2020-01-10,23150.0,0.177,0.029,2970.0,18364.0,6.1,5.1
386,2020-01-13,22950.0,0.177,0.029,2970.0,18364.0,6.1,5.1
387,2020-01-14,22900.0,0.177,0.029,2970.0,18364.0,6.1,5.1
388,2020-01-15,22900.0,0.177,0.029,2970.0,18364.0,6.1,5.1
389,2020-01-16,23300.0,0.177,0.029,2970.0,18364.0,6.1,5.1
390,2020-01-17,23400.0,0.177,0.029,2970.0,18364.0,6.1,5.1
391,2020-01-20,23350.0,0.177,0.029,2970.0,18364.0,6.1,5.1
392,2020-01-21,24050.0,0.177,0.029,2970.0,18364.0,6.1,5.1
393,2020-01-22,24200.0,0.177,0.029,2970.0,18364.0,6.1,5.1
394,2020-01-30,22900.0,0.177,0.029,2970.0,18364.0,6.1,5.1
395,2020-01-31,21600.0,0.177,0.029,2970.0,18364.0,6.1,5.1
396,2020-02-03,21450.0,0.177,0.029,2970.0,18364.0,6.1,5.1
397,2020-02-04,21750.0,0.177,0.029,2970.0,18364.0,6.1,5.1
398,2020-02-05,21750.0,0.177,0.029,2970.0,18364.0,6.1,5.1
399,2020-02-06,22350.0,0.177,0.029,2970.0,18364.0,6.1,5.1
400,2020-02-07,22150.0,0.177,0.029,2970.0,18364.0,6.1,5.1
401,2020-02-10,21850.0,0.177,0.029,2970.0,18364.0,6.1,5.1
402,2020-02-11,22150.0,0.177,0.029,2970.0,18364.0,6.1,5.1
403,2020-02-12,22650.0,0.177,0.029,2970.0,18364.0,6.1,5.1
404,2020-02-13,22600.0,0.177,0.029,2970.0,18364.0,6.1,5.1
405,2020-02-14,23300.0,0.177,0.029,2970.0,18364.0,6.1,5.1
406,2020-02-17,23800.0,0.177,0.029,2970.0,18364.0,6.1,5.1
407,2020-02-18,23700.0,0.177,0.029,2970.0,18364.0,6.1,5.1
408,2020-02-19,23650.0,0.177,0.029,2970.0,18364.0,6.1,5.1
409,2020-02-20,23500.0,0.177,0.029,2970.0,18364.0,6.1,5.1
410,2020-02-21,23100.0,0.177,0.029,2970.0,18364.0,6.1,5.1
411,2020-02-24,21500.0,0.177,0.029,2970.0,18364.0,6.1,5.1
412,2020-02-25,22200.0,0.177,0.029,2970.0,18364.0,6.1,5.1
413,2020-02-26,22350.0,0.177,0.029,2970.0,18364.0,6.1,5.1
414,2020-02-27,22750.0,0.177,0.029,2970.0,18364.0,6.1,5.1
415,2020-02-28,22250.0,0.177,0.029,2970.0,18364.0,6.1,5.1
416,2020-03-02,22500.0,0.177,0.029,2970.0,18364.0,6.1,5.1
417,2020-03-03,22500.0,0.177,0.029,2970.0,18364.0,6.1,5.1
418,2020-03-04,22550.0,0.177,0.029,2970.0,18364.0,6.1,5.1
419,2020-03-05,22300.0,0.177,0.029,2970.0,18364.0,6.1,5.1
420,2020-03-06,22050.0,0.177,0.029,2970.0,18364.0,6.1,5.1
421,2020-03-09,20550.0,0.177,0.029,2970.0,18364.0,6.1,5.1
422,2020-03-10,20700.0,0.177,0.029,2970.0,18364.0,6.1,5.1
423,2020-03-11,19300.0,0.177,0.029,2970.0,18364.0,6.1,5.1
424,2020-03-12,17950.0,0.177,0.029,2970.0,18364.0,6.1,5.1
425,2020-03-13,18250.0,0.177,0.029,2970.0,18364.0,6.1,5.1
426,2020-03-16,17450.0,0.177,0.029,2970.0,18364.0,6.1,5.1
427,2020-03-17,17950.0,0.177,0.029,2970.0,18364.0,6.1,5.1
428,2020-03-18,17950.0,0.177,0.029,2970.0,18364.0,6.1,5.1
