,Date,Close,roe,roa,earningPerShare,bookValuePerShare,assetOnEquity,payableOnEquity
347,2013-05-30,13397.0,0.102,0.01,1115.0,10947.0,10.7,9.7
348,2013-05-31,13484.0,0.102,0.01,1115.0,10947.0,10.7,9.7
349,2013-06-03,13527.0,0.102,0.01,1115.0,10947.0,10.7,9.7
350,2013-06-04,13178.0,0.102,0.01,1115.0,10947.0,10.7,9.7
351,2013-06-05,13353.0,0.102,0.01,1115.0,10947.0,10.7,9.7
352,2013-06-06,13658.0,0.102,0.01,1115.0,10947.0,10.7,9.7
353,2013-06-07,13964.0,0.102,0.01,1115.0,10947.0,10.7,9.7
354,2013-06-10,13833.0,0.102,0.01,1115.0,10947.0,10.7,9.7
355,2013-06-11,13658.0,0.102,0.01,1115.0,10947.0,10.7,9.7
356,2013-06-12,13309.0,0.102,0.01,1115.0,10947.0,10.7,9.7
357,2013-06-13,13484.0,0.102,0.01,1115.0,10947.0,10.7,9.7
358,2013-06-14,13353.0,0.102,0.01,1115.0,10947.0,10.7,9.7
359,2013-06-17,13353.0,0.102,0.01,1115.0,10947.0,10.7,9.7
360,2013-06-18,13527.0,0.102,0.01,1115.0,10947.0,10.7,9.7
361,2013-06-19,13527.0,0.102,0.01,1115.0,10947.0,10.7,9.7
362,2013-06-20,13484.0,0.102,0.01,1115.0,10947.0,10.7,9.7
363,2013-06-21,13440.0,0.102,0.01,1115.0,10947.0,10.7,9.7
364,2013-06-24,12873.0,0.102,0.01,1115.0,10947.0,10.7,9.7
365,2013-06-25,12087.0,0.102,0.01,1115.0,10947.0,10.7,9.7
366,2013-06-26,11782.0,0.102,0.01,1115.0,10947.0,10.7,9.7
367,2013-06-27,12044.0,0.102,0.01,1115.0,10947.0,10.7,9.7
368,2013-06-28,12218.0,0.102,0.01,1115.0,10947.0,10.7,9.7
369,2013-07-01,11957.0,0.098,0.01,1097.0,11193.0,10.6,9.6
370,2013-07-02,12131.0,0.098,0.01,1097.0,11193.0,10.6,9.6
371,2013-07-03,11957.0,0.098,0.01,1097.0,11193.0,10.6,9.6
372,2013-07-04,11957.0,0.098,0.01,1097.0,11193.0,10.6,9.6
373,2013-07-05,12000.0,0.098,0.01,1097.0,11193.0,10.6,9.6
374,2013-07-08,12044.0,0.098,0.01,1097.0,11193.0,10.6,9.6
375,2013-07-09,12044.0,0.098,0.01,1097.0,11193.0,10.6,9.6
376,2013-07-10,11913.0,0.098,0.01,1097.0,11193.0,10.6,9.6
377,2013-07-11,12000.0,0.098,0.01,1097.0,11193.0,10.6,9.6
378,2013-07-12,12131.0,0.098,0.01,1097.0,11193.0,10.6,9.6
379,2013-07-15,12131.0,0.098,0.01,1097.0,11193.0,10.6,9.6
380,2013-07-16,12087.0,0.098,0.01,1097.0,11193.0,10.6,9.6
381,2013-07-17,12087.0,0.098,0.01,1097.0,11193.0,10.6,9.6
382,2013-07-18,12044.0,0.098,0.01,1097.0,11193.0,10.6,9.6
383,2013-07-19,12218.0,0.098,0.01,1097.0,11193.0,10.6,9.6
384,2013-07-22,12175.0,0.098,0.01,1097.0,11193.0,10.6,9.6
385,2013-07-23,12349.0,0.098,0.01,1097.0,11193.0,10.6,9.6
386,2013-07-24,12044.0,0.098,0.01,1097.0,11193.0,10.6,9.6
387,2013-07-25,12000.0,0.098,0.01,1097.0,11193.0,10.6,9.6
388,2013-07-26,12000.0,0.098,0.01,1097.0,11193.0,10.6,9.6
389,2013-07-29,11782.0,0.098,0.01,1097.0,11193.0,10.6,9.6
390,2013-07-30,11869.0,0.098,0.01,1097.0,11193.0,10.6,9.6
391,2013-07-31,11695.0,0.098,0.01,1097.0,11193.0,10.6,9.6
392,2013-08-01,11651.0,0.098,0.01,1097.0,11193.0,10.6,9.6
393,2013-08-02,11782.0,0.098,0.01,1097.0,11193.0,10.6,9.6
394,2013-08-05,11826.0,0.098,0.01,1097.0,11193.0,10.6,9.6
395,2013-08-06,11957.0,0.098,0.01,1097.0,11193.0,10.6,9.6
396,2013-08-07,11826.0,0.098,0.01,1097.0,11193.0,10.6,9.6
397,2013-08-08,11738.0,0.098,0.01,1097.0,11193.0,10.6,9.6
398,2013-08-09,11738.0,0.098,0.01,1097.0,11193.0,10.6,9.6
399,2013-08-12,11695.0,0.098,0.01,1097.0,11193.0,10.6,9.6
400,2013-08-13,11607.0,0.098,0.01,1097.0,11193.0,10.6,9.6
401,2013-08-14,11651.0,0.098,0.01,1097.0,11193.0,10.6,9.6
402,2013-08-15,11782.0,0.098,0.01,1097.0,11193.0,10.6,9.6
403,2013-08-16,11782.0,0.098,0.01,1097.0,11193.0,10.6,9.6
404,2013-08-19,11738.0,0.098,0.01,1097.0,11193.0,10.6,9.6
405,2013-08-20,11651.0,0.098,0.01,1097.0,11193.0,10.6,9.6
406,2013-08-21,11695.0,0.098,0.01,1097.0,11193.0,10.6,9.6
407,2013-08-22,11389.0,0.098,0.01,1097.0,11193.0,10.6,9.6
408,2013-08-23,10996.0,0.098,0.01,1097.0,11193.0,10.6,9.6
409,2013-08-26,10996.0,0.098,0.01,1097.0,11193.0,10.6,9.6
410,2013-08-27,10953.0,0.098,0.01,1097.0,11193.0,10.6,9.6
411,2013-08-28,10735.0,0.098,0.01,1097.0,11193.0,10.6,9.6
412,2013-08-29,10167.0,0.098,0.01,1097.0,11193.0,10.6,9.6
413,2013-08-30,10778.0,0.098,0.01,1097.0,11193.0,10.6,9.6
414,2013-09-03,10342.0,0.098,0.01,1097.0,11193.0,10.6,9.6
415,2013-09-04,10298.0,0.098,0.01,1097.0,11193.0,10.6,9.6
416,2013-09-05,10516.0,0.098,0.01,1097.0,11193.0,10.6,9.6
417,2013-09-06,10691.0,0.098,0.01,1097.0,11193.0,10.6,9.6
418,2013-09-09,10342.0,0.098,0.01,1097.0,11193.0,10.6,9.6
419,2013-09-10,10429.0,0.098,0.01,1097.0,11193.0,10.6,9.6
420,2013-09-11,10604.0,0.098,0.01,1097.0,11193.0,10.6,9.6
421,2013-09-12,10604.0,0.098,0.01,1097.0,11193.0,10.6,9.6
422,2013-09-13,10691.0,0.098,0.01,1097.0,11193.0,10.6,9.6
423,2013-09-16,10996.0,0.098,0.01,1097.0,11193.0,10.6,9.6
424,2013-09-17,11258.0,0.098,0.01,1097.0,11193.0,10.6,9.6
425,2013-09-18,10996.0,0.098,0.01,1097.0,11193.0,10.6,9.6
426,2013-09-19,10996.0,0.098,0.01,1097.0,11193.0,10.6,9.6
427,2013-09-20,11127.0,0.098,0.01,1097.0,11193.0,10.6,9.6
428,2013-09-23,11040.0,0.098,0.01,1097.0,11193.0,10.6,9.6
429,2013-09-24,11127.0,0.098,0.01,1097.0,11193.0,10.6,9.6
430,2013-09-25,11171.0,0.098,0.01,1097.0,11193.0,10.6,9.6
431,2013-09-26,11171.0,0.098,0.01,1097.0,11193.0,10.6,9.6
432,2013-09-27,11258.0,0.098,0.01,1097.0,11193.0,10.6,9.6
433,2013-09-30,11738.0,0.098,0.01,1097.0,11193.0,10.6,9.6
434,2013-10-01,12087.0,0.102,0.01,1173.0,11614.0,10.9,9.8
435,2013-10-02,12175.0,0.102,0.01,1173.0,11614.0,10.9,9.8
436,2013-10-03,12087.0,0.102,0.01,1173.0,11614.0,10.9,9.8
437,2013-10-04,12262.0,0.102,0.01,1173.0,11614.0,10.9,9.8
438,2013-10-07,12393.0,0.102,0.01,1173.0,11614.0,10.9,9.8
439,2013-10-08,12655.0,0.102,0.01,1173.0,11614.0,10.9,9.8
440,2013-10-09,12480.0,0.102,0.01,1173.0,11614.0,10.9,9.8
441,2013-10-10,12393.0,0.102,0.01,1173.0,11614.0,10.9,9.8
442,2013-10-11,12567.0,0.102,0.01,1173.0,11614.0,10.9,9.8
443,2013-10-14,12567.0,0.102,0.01,1173.0,11614.0,10.9,9.8
444,2013-10-15,12611.0,0.102,0.01,1173.0,11614.0,10.9,9.8
445,2013-10-16,13004.0,0.102,0.01,1173.0,11614.0,10.9,9.8
446,2013-10-17,12873.0,0.102,0.01,1173.0,11614.0,10.9,9.8
447,2013-10-18,12960.0,0.102,0.01,1173.0,11614.0,10.9,9.8
448,2013-10-21,12917.0,0.102,0.01,1173.0,11614.0,10.9,9.8
449,2013-10-22,12829.0,0.102,0.01,1173.0,11614.0,10.9,9.8
450,2013-10-23,13135.0,0.102,0.01,1173.0,11614.0,10.9,9.8
451,2013-10-24,13047.0,0.102,0.01,1173.0,11614.0,10.9,9.8
452,2013-10-25,13091.0,0.102,0.01,1173.0,11614.0,10.9,9.8
453,2013-10-28,12873.0,0.102,0.01,1173.0,11614.0,10.9,9.8
454,2013-10-29,12917.0,0.102,0.01,1173.0,11614.0,10.9,9.8
455,2013-10-30,12829.0,0.102,0.01,1173.0,11614.0,10.9,9.8
456,2013-10-31,12873.0,0.102,0.01,1173.0,11614.0,10.9,9.8
457,2013-11-01,12829.0,0.102,0.01,1173.0,11614.0,10.9,9.8
458,2013-11-04,12611.0,0.102,0.01,1173.0,11614.0,10.9,9.8
459,2013-11-05,12829.0,0.102,0.01,1173.0,11614.0,10.9,9.8
460,2013-11-06,12960.0,0.102,0.01,1173.0,11614.0,10.9,9.8
461,2013-11-07,13004.0,0.102,0.01,1173.0,11614.0,10.9,9.8
462,2013-11-08,13004.0,0.102,0.01,1173.0,11614.0,10.9,9.8
463,2013-11-11,13091.0,0.102,0.01,1173.0,11614.0,10.9,9.8
464,2013-11-12,12960.0,0.102,0.01,1173.0,11614.0,10.9,9.8
465,2013-11-13,12873.0,0.102,0.01,1173.0,11614.0,10.9,9.8
466,2013-11-14,12917.0,0.102,0.01,1173.0,11614.0,10.9,9.8
467,2013-11-15,12960.0,0.102,0.01,1173.0,11614.0,10.9,9.8
468,2013-11-18,13004.0,0.102,0.01,1173.0,11614.0,10.9,9.8
469,2013-11-19,12698.0,0.102,0.01,1173.0,11614.0,10.9,9.8
470,2013-11-20,12786.0,0.102,0.01,1173.0,11614.0,10.9,9.8
471,2013-11-21,12611.0,0.102,0.01,1173.0,11614.0,10.9,9.8
472,2013-11-22,12611.0,0.102,0.01,1173.0,11614.0,10.9,9.8
473,2013-11-25,12611.0,0.102,0.01,1173.0,11614.0,10.9,9.8
474,2013-11-26,12480.0,0.102,0.01,1173.0,11614.0,10.9,9.8
475,2013-11-27,12349.0,0.102,0.01,1173.0,11614.0,10.9,9.8
476,2013-11-28,12349.0,0.102,0.01,1173.0,11614.0,10.9,9.8
477,2013-11-29,12437.0,0.102,0.01,1173.0,11614.0,10.9,9.8
478,2013-12-02,12393.0,0.102,0.01,1173.0,11614.0,10.9,9.8
479,2013-12-03,12393.0,0.102,0.01,1173.0,11614.0,10.9,9.8
480,2013-12-04,12262.0,0.102,0.01,1173.0,11614.0,10.9,9.8
481,2013-12-05,12000.0,0.102,0.01,1173.0,11614.0,10.9,9.8
482,2013-12-06,12175.0,0.102,0.01,1173.0,11614.0,10.9,9.8
483,2013-12-09,12218.0,0.102,0.01,1173.0,11614.0,10.9,9.8
484,2013-12-10,12131.0,0.102,0.01,1173.0,11614.0,10.9,9.8
485,2013-12-11,11913.0,0.102,0.01,1173.0,11614.0,10.9,9.8
486,2013-12-12,11782.0,0.102,0.01,1173.0,11614.0,10.9,9.8
487,2013-12-13,11651.0,0.102,0.01,1173.0,11614.0,10.9,9.8
488,2013-12-16,11564.0,0.102,0.01,1173.0,11614.0,10.9,9.8
489,2013-12-17,11695.0,0.102,0.01,1173.0,11614.0,10.9,9.8
490,2013-12-18,11738.0,0.102,0.01,1173.0,11614.0,10.9,9.8
491,2013-12-19,11869.0,0.102,0.01,1173.0,11614.0,10.9,9.8
492,2013-12-20,11695.0,0.102,0.01,1173.0,11614.0,10.9,9.8
493,2013-12-23,11826.0,0.102,0.01,1173.0,11614.0,10.9,9.8
494,2013-12-24,11738.0,0.102,0.01,1173.0,11614.0,10.9,9.8
495,2013-12-25,11695.0,0.102,0.01,1173.0,11614.0,10.9,9.8
496,2013-12-26,11782.0,0.102,0.01,1173.0,11614.0,10.9,9.8
497,2013-12-27,11695.0,0.102,0.01,1173.0,11614.0,10.9,9.8
498,2013-12-30,11520.0,0.102,0.01,1173.0,11614.0,10.9,9.8
499,2013-12-31,11695.0,0.102,0.01,1173.0,11614.0,10.9,9.8
500,2014-01-02,11651.0,0.102,0.01,1187.0,11852.0,10.1,9.1
501,2014-01-03,11869.0,0.102,0.01,1187.0,11852.0,10.1,9.1
502,2014-01-06,11826.0,0.102,0.01,1187.0,11852.0,10.1,9.1
503,2014-01-07,12087.0,0.102,0.01,1187.0,11852.0,10.1,9.1
504,2014-01-08,12262.0,0.102,0.01,1187.0,11852.0,10.1,9.1
505,2014-01-09,12349.0,0.102,0.01,1187.0,11852.0,10.1,9.1
506,2014-01-10,12131.0,0.102,0.01,1187.0,11852.0,10.1,9.1
507,2014-01-13,12000.0,0.102,0.01,1187.0,11852.0,10.1,9.1
508,2014-01-14,12087.0,0.102,0.01,1187.0,11852.0,10.1,9.1
509,2014-01-15,12087.0,0.102,0.01,1187.0,11852.0,10.1,9.1
510,2014-01-16,12087.0,0.102,0.01,1187.0,11852.0,10.1,9.1
511,2014-01-17,12393.0,0.102,0.01,1187.0,11852.0,10.1,9.1
512,2014-01-20,12742.0,0.102,0.01,1187.0,11852.0,10.1,9.1
513,2014-01-21,12917.0,0.102,0.01,1187.0,11852.0,10.1,9.1
514,2014-01-22,12742.0,0.102,0.01,1187.0,11852.0,10.1,9.1
515,2014-01-23,12786.0,0.102,0.01,1187.0,11852.0,10.1,9.1
516,2014-01-24,12611.0,0.102,0.01,1187.0,11852.0,10.1,9.1
517,2014-01-27,12437.0,0.102,0.01,1187.0,11852.0,10.1,9.1
518,2014-02-06,12175.0,0.102,0.01,1187.0,11852.0,10.1,9.1
519,2014-02-07,12131.0,0.102,0.01,1187.0,11852.0,10.1,9.1
520,2014-02-10,12349.0,0.102,0.01,1187.0,11852.0,10.1,9.1
521,2014-02-11,12349.0,0.102,0.01,1187.0,11852.0,10.1,9.1
522,2014-02-12,12655.0,0.102,0.01,1187.0,11852.0,10.1,9.1
523,2014-02-13,12611.0,0.102,0.01,1187.0,11852.0,10.1,9.1
524,2014-02-14,12655.0,0.102,0.01,1187.0,11852.0,10.1,9.1
525,2014-02-17,12567.0,0.102,0.01,1187.0,11852.0,10.1,9.1
526,2014-02-18,12655.0,0.102,0.01,1187.0,11852.0,10.1,9.1
527,2014-02-19,12698.0,0.102,0.01,1187.0,11852.0,10.1,9.1
528,2014-02-20,12698.0,0.102,0.01,1187.0,11852.0,10.1,9.1
529,2014-02-21,12655.0,0.102,0.01,1187.0,11852.0,10.1,9.1
530,2014-02-24,12698.0,0.102,0.01,1187.0,11852.0,10.1,9.1
531,2014-02-25,12829.0,0.102,0.01,1187.0,11852.0,10.1,9.1
532,2014-02-26,13222.0,0.102,0.01,1187.0,11852.0,10.1,9.1
533,2014-02-27,13309.0,0.102,0.01,1187.0,11852.0,10.1,9.1
534,2014-02-28,13353.0,0.102,0.01,1187.0,11852.0,10.1,9.1
535,2014-03-03,13004.0,0.102,0.01,1187.0,11852.0,10.1,9.1
536,2014-03-04,13004.0,0.102,0.01,1187.0,11852.0,10.1,9.1
537,2014-03-05,13091.0,0.102,0.01,1187.0,11852.0,10.1,9.1
538,2014-03-06,13091.0,0.102,0.01,1187.0,11852.0,10.1,9.1
539,2014-03-07,13047.0,0.102,0.01,1187.0,11852.0,10.1,9.1
540,2014-03-10,13440.0,0.102,0.01,1187.0,11852.0,10.1,9.1
541,2014-03-11,13571.0,0.102,0.01,1187.0,11852.0,10.1,9.1
542,2014-03-12,13353.0,0.102,0.01,1187.0,11852.0,10.1,9.1
543,2014-03-13,13615.0,0.102,0.01,1187.0,11852.0,10.1,9.1
544,2014-03-14,13658.0,0.102,0.01,1187.0,11852.0,10.1,9.1
545,2014-03-17,13440.0,0.102,0.01,1187.0,11852.0,10.1,9.1
546,2014-03-18,13309.0,0.102,0.01,1187.0,11852.0,10.1,9.1
547,2014-03-19,13484.0,0.102,0.01,1187.0,11852.0,10.1,9.1
548,2014-03-20,13397.0,0.102,0.01,1187.0,11852.0,10.1,9.1
549,2014-03-21,13571.0,0.102,0.01,1187.0,11852.0,10.1,9.1
550,2014-03-24,13877.0,0.102,0.01,1187.0,11852.0,10.1,9.1
551,2014-03-25,13833.0,0.102,0.01,1187.0,11852.0,10.1,9.1
552,2014-03-26,13266.0,0.102,0.01,1187.0,11852.0,10.1,9.1
553,2014-03-27,13266.0,0.102,0.01,1187.0,11852.0,10.1,9.1
554,2014-03-28,13440.0,0.102,0.01,1187.0,11852.0,10.1,9.1
555,2014-03-31,13440.0,0.102,0.01,1187.0,11852.0,10.1,9.1
556,2014-04-01,13571.0,0.108,0.01,1239.0,11996.0,11.3,10.3
557,2014-04-02,13615.0,0.108,0.01,1239.0,11996.0,11.3,10.3
558,2014-04-03,13658.0,0.108,0.01,1239.0,11996.0,11.3,10.3
559,2014-04-04,13658.0,0.108,0.01,1239.0,11996.0,11.3,10.3
560,2014-04-07,13702.0,0.108,0.01,1239.0,11996.0,11.3,10.3
561,2014-04-08,13746.0,0.108,0.01,1239.0,11996.0,11.3,10.3
562,2014-04-10,13615.0,0.108,0.01,1239.0,11996.0,11.3,10.3
563,2014-04-11,13527.0,0.108,0.01,1239.0,11996.0,11.3,10.3
564,2014-04-14,13397.0,0.108,0.01,1239.0,11996.0,11.3,10.3
565,2014-04-15,13091.0,0.108,0.01,1239.0,11996.0,11.3,10.3
566,2014-04-16,12829.0,0.108,0.01,1239.0,11996.0,11.3,10.3
567,2014-04-17,12829.0,0.108,0.01,1239.0,11996.0,11.3,10.3
568,2014-04-18,12611.0,0.108,0.01,1239.0,11996.0,11.3,10.3
569,2014-04-21,12437.0,0.108,0.01,1239.0,11996.0,11.3,10.3
570,2014-04-22,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
571,2014-04-23,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
572,2014-04-24,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
573,2014-04-25,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
574,2014-04-28,12437.0,0.108,0.01,1239.0,11996.0,11.3,10.3
575,2014-04-29,12567.0,0.108,0.01,1239.0,11996.0,11.3,10.3
576,2014-05-05,11826.0,0.108,0.01,1239.0,11996.0,11.3,10.3
577,2014-05-06,11564.0,0.108,0.01,1239.0,11996.0,11.3,10.3
578,2014-05-07,11651.0,0.108,0.01,1239.0,11996.0,11.3,10.3
579,2014-05-08,10866.0,0.108,0.01,1239.0,11996.0,11.3,10.3
580,2014-05-09,11084.0,0.108,0.01,1239.0,11996.0,11.3,10.3
581,2014-05-12,10386.0,0.108,0.01,1239.0,11996.0,11.3,10.3
582,2014-05-13,10604.0,0.108,0.01,1239.0,11996.0,11.3,10.3
583,2014-05-14,11346.0,0.108,0.01,1239.0,11996.0,11.3,10.3
584,2014-05-15,11302.0,0.108,0.01,1239.0,11996.0,11.3,10.3
585,2014-05-16,11782.0,0.108,0.01,1239.0,11996.0,11.3,10.3
586,2014-05-19,11957.0,0.108,0.01,1239.0,11996.0,11.3,10.3
587,2014-05-20,11913.0,0.108,0.01,1239.0,11996.0,11.3,10.3
588,2014-05-21,11869.0,0.108,0.01,1239.0,11996.0,11.3,10.3
589,2014-05-22,11782.0,0.108,0.01,1239.0,11996.0,11.3,10.3
590,2014-05-23,11477.0,0.108,0.01,1239.0,11996.0,11.3,10.3
591,2014-05-26,11913.0,0.108,0.01,1239.0,11996.0,11.3,10.3
592,2014-05-27,12437.0,0.108,0.01,1239.0,11996.0,11.3,10.3
593,2014-05-28,12611.0,0.108,0.01,1239.0,11996.0,11.3,10.3
594,2014-05-29,12480.0,0.108,0.01,1239.0,11996.0,11.3,10.3
595,2014-05-30,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
596,2014-06-02,12655.0,0.108,0.01,1239.0,11996.0,11.3,10.3
597,2014-06-03,12611.0,0.108,0.01,1239.0,11996.0,11.3,10.3
598,2014-06-04,12437.0,0.108,0.01,1239.0,11996.0,11.3,10.3
599,2014-06-05,12175.0,0.108,0.01,1239.0,11996.0,11.3,10.3
600,2014-06-06,12567.0,0.108,0.01,1239.0,11996.0,11.3,10.3
601,2014-06-09,12567.0,0.108,0.01,1239.0,11996.0,11.3,10.3
602,2014-06-10,12480.0,0.108,0.01,1239.0,11996.0,11.3,10.3
603,2014-06-11,12698.0,0.108,0.01,1239.0,11996.0,11.3,10.3
604,2014-06-12,13004.0,0.108,0.01,1239.0,11996.0,11.3,10.3
605,2014-06-13,13135.0,0.108,0.01,1239.0,11996.0,11.3,10.3
606,2014-06-16,13047.0,0.108,0.01,1239.0,11996.0,11.3,10.3
607,2014-06-17,13091.0,0.108,0.01,1239.0,11996.0,11.3,10.3
608,2014-06-18,13591.0,0.108,0.01,1239.0,11996.0,11.3,10.3
609,2014-06-19,13382.0,0.108,0.01,1239.0,11996.0,11.3,10.3
610,2014-06-20,13016.0,0.108,0.01,1239.0,11996.0,11.3,10.3
611,2014-06-23,13695.0,0.108,0.01,1239.0,11996.0,11.3,10.3
612,2014-06-24,13591.0,0.108,0.01,1239.0,11996.0,11.3,10.3
613,2014-06-25,13748.0,0.108,0.01,1239.0,11996.0,11.3,10.3
614,2014-06-26,13800.0,0.108,0.01,1239.0,11996.0,11.3,10.3
615,2014-06-27,13748.0,0.108,0.01,1239.0,11996.0,11.3,10.3
616,2014-06-30,13695.0,0.108,0.01,1239.0,11996.0,11.3,10.3
617,2014-07-01,13591.0,0.108,0.009,1239.0,11660.0,12.3,11.3
618,2014-07-02,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
619,2014-07-03,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
620,2014-07-04,13643.0,0.108,0.009,1239.0,11660.0,12.3,11.3
621,2014-07-07,13748.0,0.108,0.009,1239.0,11660.0,12.3,11.3
622,2014-07-08,13695.0,0.108,0.009,1239.0,11660.0,12.3,11.3
623,2014-07-09,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
624,2014-07-10,13434.0,0.108,0.009,1239.0,11660.0,12.3,11.3
625,2014-07-11,13434.0,0.108,0.009,1239.0,11660.0,12.3,11.3
626,2014-07-14,13434.0,0.108,0.009,1239.0,11660.0,12.3,11.3
627,2014-07-15,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
628,2014-07-16,13643.0,0.108,0.009,1239.0,11660.0,12.3,11.3
629,2014-07-17,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
630,2014-07-18,13695.0,0.108,0.009,1239.0,11660.0,12.3,11.3
631,2014-07-21,13695.0,0.108,0.009,1239.0,11660.0,12.3,11.3
632,2014-07-22,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
633,2014-07-23,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
634,2014-07-24,13591.0,0.108,0.009,1239.0,11660.0,12.3,11.3
635,2014-07-25,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
636,2014-07-28,13382.0,0.108,0.009,1239.0,11660.0,12.3,11.3
637,2014-07-29,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
638,2014-07-30,13382.0,0.108,0.009,1239.0,11660.0,12.3,11.3
639,2014-07-31,13382.0,0.108,0.009,1239.0,11660.0,12.3,11.3
640,2014-08-01,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
641,2014-08-04,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
642,2014-08-05,13695.0,0.108,0.009,1239.0,11660.0,12.3,11.3
643,2014-08-06,13591.0,0.108,0.009,1239.0,11660.0,12.3,11.3
644,2014-08-07,13591.0,0.108,0.009,1239.0,11660.0,12.3,11.3
645,2014-08-08,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
646,2014-08-11,13434.0,0.108,0.009,1239.0,11660.0,12.3,11.3
647,2014-08-12,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
648,2014-08-13,13591.0,0.108,0.009,1239.0,11660.0,12.3,11.3
649,2014-08-14,13539.0,0.108,0.009,1239.0,11660.0,12.3,11.3
650,2014-08-15,13434.0,0.108,0.009,1239.0,11660.0,12.3,11.3
651,2014-08-18,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
652,2014-08-19,13486.0,0.108,0.009,1239.0,11660.0,12.3,11.3
653,2014-08-20,13852.0,0.108,0.009,1239.0,11660.0,12.3,11.3
654,2014-08-21,14218.0,0.108,0.009,1239.0,11660.0,12.3,11.3
655,2014-08-22,14218.0,0.108,0.009,1239.0,11660.0,12.3,11.3
656,2014-08-25,14323.0,0.108,0.009,1239.0,11660.0,12.3,11.3
657,2014-08-26,14584.0,0.108,0.009,1239.0,11660.0,12.3,11.3
658,2014-08-27,14427.0,0.108,0.009,1239.0,11660.0,12.3,11.3
659,2014-08-28,14375.0,0.108,0.009,1239.0,11660.0,12.3,11.3
660,2014-08-29,14636.0,0.108,0.009,1239.0,11660.0,12.3,11.3
661,2014-09-03,14793.0,0.108,0.009,1239.0,11660.0,12.3,11.3
662,2014-09-04,15054.0,0.108,0.009,1239.0,11660.0,12.3,11.3
663,2014-09-05,15316.0,0.108,0.009,1239.0,11660.0,12.3,11.3
664,2014-09-08,15316.0,0.108,0.009,1239.0,11660.0,12.3,11.3
665,2014-09-09,14950.0,0.108,0.009,1239.0,11660.0,12.3,11.3
666,2014-09-10,14950.0,0.108,0.009,1239.0,11660.0,12.3,11.3
667,2014-09-11,14898.0,0.108,0.009,1239.0,11660.0,12.3,11.3
668,2014-09-12,14898.0,0.108,0.009,1239.0,11660.0,12.3,11.3
669,2014-09-15,14532.0,0.108,0.009,1239.0,11660.0,12.3,11.3
670,2014-09-16,14323.0,0.108,0.009,1239.0,11660.0,12.3,11.3
671,2014-09-17,14218.0,0.108,0.009,1239.0,11660.0,12.3,11.3
672,2014-09-18,14270.0,0.108,0.009,1239.0,11660.0,12.3,11.3
673,2014-09-19,13748.0,0.108,0.009,1239.0,11660.0,12.3,11.3
674,2014-09-22,14009.0,0.108,0.009,1239.0,11660.0,12.3,11.3
675,2014-09-23,14009.0,0.108,0.009,1239.0,11660.0,12.3,11.3
676,2014-09-24,13957.0,0.108,0.009,1239.0,11660.0,12.3,11.3
677,2014-09-25,13852.0,0.108,0.009,1239.0,11660.0,12.3,11.3
678,2014-09-26,13800.0,0.108,0.009,1239.0,11660.0,12.3,11.3
679,2014-09-29,13695.0,0.108,0.009,1239.0,11660.0,12.3,11.3
680,2014-09-30,13643.0,0.108,0.009,1239.0,11660.0,12.3,11.3
681,2014-10-01,13800.0,0.105,0.009,1235.0,11912.0,13.0,12.0
682,2014-10-02,14323.0,0.105,0.009,1235.0,11912.0,13.0,12.0
683,2014-10-03,14375.0,0.105,0.009,1235.0,11912.0,13.0,12.0
684,2014-10-06,14218.0,0.105,0.009,1235.0,11912.0,13.0,12.0
685,2014-10-07,14218.0,0.105,0.009,1235.0,11912.0,13.0,12.0
686,2014-10-08,14114.0,0.105,0.009,1235.0,11912.0,13.0,12.0
687,2014-10-09,14218.0,0.105,0.009,1235.0,11912.0,13.0,12.0
688,2014-10-10,14114.0,0.105,0.009,1235.0,11912.0,13.0,12.0
689,2014-10-13,14114.0,0.105,0.009,1235.0,11912.0,13.0,12.0
690,2014-10-14,13957.0,0.105,0.009,1235.0,11912.0,13.0,12.0
691,2014-10-15,14061.0,0.105,0.009,1235.0,11912.0,13.0,12.0
692,2014-10-16,13957.0,0.105,0.009,1235.0,11912.0,13.0,12.0
693,2014-10-17,13800.0,0.105,0.009,1235.0,11912.0,13.0,12.0
694,2014-10-20,13904.0,0.105,0.009,1235.0,11912.0,13.0,12.0
